enrollment_id,code_module,code_presentation,imd_band,num_of_prev_attempts,studied_credits,final_result,id_student
3032,BBB,2013J,30-40%,0,60,Pass,495509
3033,BBB,2013J,60-70%,0,120,Pass,495625
3034,BBB,2013J,80-90%,1,60,Fail,495875
3035,BBB,2013J,40-50%,0,60,Pass,495879
3036,BBB,2013J,30-40%,2,60,Pass,495913
3037,BBB,2013J,0-10%,1,60,Fail,496091
3038,BBB,2013J,10-20,0,60,Fail,496334
3039,BBB,2013J,70-80%,0,60,Pass,496442
3040,BBB,2013J,30-40%,0,120,Distinction,496764
3041,BBB,2013J,80-90%,0,60,Pass,497130
3042,BBB,2013J,90-100%,1,60,Pass,497632
3043,BBB,2013J,40-50%,1,60,Withdrawn,497925
3044,BBB,2013J,50-60%,1,60,Pass,498543
3045,BBB,2013J,20-30%,1,60,Pass,498635
3046,BBB,2013J,0-10%,0,120,Pass,498755
3047,BBB,2013J,70-80%,0,120,Withdrawn,498841
3048,BBB,2013J,20-30%,0,60,Fail,498892
3049,BBB,2013J,40-50%,0,120,Withdrawn,499373
3050,BBB,2013J,20-30%,2,60,Withdrawn,499624
3051,BBB,2013J,10-20,0,240,Withdrawn,499822
3052,BBB,2013J,40-50%,0,180,Pass,500016
3053,BBB,2013J,70-80%,1,60,Fail,500135
3054,BBB,2013J,60-70%,0,120,Withdrawn,500279
3055,BBB,2013J,60-70%,0,60,Pass,500552
3056,BBB,2013J,10-20,0,60,Withdrawn,500625
3057,BBB,2013J,60-70%,0,120,Pass,500668
3058,BBB,2013J,20-30%,1,120,Fail,501053
3059,BBB,2013J,60-70%,1,60,Pass,501208
3060,BBB,2013J,20-30%,1,120,Pass,501637
3061,BBB,2013J,0-10%,0,60,Fail,501862
3062,BBB,2013J,40-50%,0,60,Withdrawn,501945
3063,BBB,2013J,10-20,1,120,Fail,502391
3064,BBB,2013J,90-100%,0,120,Withdrawn,502452
3065,BBB,2013J,50-60%,0,120,Withdrawn,502621
3066,BBB,2013J,10-20,0,60,Pass,503322
3067,BBB,2013J,70-80%,0,60,Fail,503516
3068,BBB,2013J,10-20,0,60,Pass,503804
3069,BBB,2013J,50-60%,1,180,Fail,503878
3070,BBB,2013J,10-20,1,60,Pass,504013
3071,BBB,2013J,0-10%,1,120,Pass,504022
3072,BBB,2013J,50-60%,1,60,Pass,504466
3073,BBB,2013J,90-100%,0,60,Pass,504635
3074,BBB,2013J,20-30%,0,60,Withdrawn,504842
3075,BBB,2013J,80-90%,0,60,Pass,505413
3076,BBB,2013J,10-20,2,60,Withdrawn,505595
3077,BBB,2013J,60-70%,0,60,Fail,506185
3078,BBB,2013J,80-90%,0,60,Fail,506248
3079,BBB,2013J,20-30%,0,120,Pass,506804
3080,BBB,2013J,20-30%,1,120,Fail,506980
3081,BBB,2013J,40-50%,0,90,Pass,507016
3082,BBB,2013J,10-20,0,60,Fail,507279
3083,BBB,2013J,50-60%,0,60,Fail,507387
3084,BBB,2013J,20-30%,0,60,Fail,507389
3085,BBB,2013J,20-30%,2,120,Fail,507676
3086,BBB,2013J,0-10%,0,60,Withdrawn,507944
3087,BBB,2013J,30-40%,0,60,Pass,508028
3088,BBB,2013J,40-50%,0,120,Withdrawn,508047
3089,BBB,2013J,40-50%,0,60,Pass,508079
3090,BBB,2013J,60-70%,1,60,Withdrawn,508414
3091,BBB,2013J,40-50%,1,60,Fail,508422
3092,BBB,2013J,30-40%,2,60,Fail,508517
3093,BBB,2013J,30-40%,0,120,Withdrawn,508759
3094,BBB,2013J,60-70%,0,120,Fail,509036
3095,BBB,2013J,30-40%,0,180,Fail,509236
3096,BBB,2013J,60-70%,0,60,Fail,509258
3097,BBB,2013J,90-100%,1,120,Fail,509390
3098,BBB,2013J,,1,60,Distinction,509607
3099,BBB,2013J,0-10%,0,60,Withdrawn,509845
3100,BBB,2013J,10-20,0,60,Fail,509913
3101,BBB,2013J,90-100%,0,180,Fail,510149
3102,BBB,2013J,20-30%,0,60,Fail,510438
3103,BBB,2013J,70-80%,0,120,Withdrawn,510650
3104,BBB,2013J,20-30%,1,60,Fail,510776
3105,BBB,2013J,30-40%,0,90,Withdrawn,510868
3106,BBB,2013J,20-30%,0,120,Pass,511678
3107,BBB,2013J,10-20,1,60,Pass,512417
3108,BBB,2013J,60-70%,1,60,Fail,512581
3109,BBB,2013J,0-10%,0,90,Pass,512775
3110,BBB,2013J,20-30%,0,150,Fail,512839
3111,BBB,2013J,20-30%,2,60,Withdrawn,512883
3112,BBB,2013J,30-40%,0,60,Pass,512940
3113,BBB,2013J,0-10%,0,60,Pass,512977
3114,BBB,2013J,0-10%,0,120,Fail,513076
3115,BBB,2013J,0-10%,0,120,Withdrawn,513648
3116,BBB,2013J,40-50%,0,60,Withdrawn,513836
3117,BBB,2013J,60-70%,1,60,Pass,514043
3118,BBB,2013J,20-30%,0,60,Withdrawn,514074
3119,BBB,2013J,70-80%,0,60,Pass,514302
3120,BBB,2013J,20-30%,0,120,Pass,514445
3121,BBB,2013J,40-50%,2,60,Fail,514776
3122,BBB,2013J,20-30%,1,60,Withdrawn,514824
3123,BBB,2013J,10-20,0,60,Pass,514864
3124,BBB,2013J,80-90%,0,180,Fail,515203
3125,BBB,2013J,70-80%,0,120,Withdrawn,515209
3126,BBB,2013J,0-10%,0,180,Fail,515417
3127,BBB,2013J,60-70%,0,60,Pass,515646
3128,BBB,2013J,50-60%,0,60,Pass,515676
3129,BBB,2013J,50-60%,0,120,Withdrawn,516055
3130,BBB,2013J,40-50%,0,60,Withdrawn,516165
3131,BBB,2013J,20-30%,0,60,Withdrawn,516212
3132,BBB,2013J,40-50%,0,150,Withdrawn,516214
3133,BBB,2013J,70-80%,0,60,Withdrawn,516364
3134,BBB,2013J,30-40%,2,120,Withdrawn,516447
3135,BBB,2013J,10-20,0,60,Fail,516926
3136,BBB,2013J,10-20,2,60,Distinction,517000
3137,BBB,2013J,80-90%,0,60,Fail,517016
3138,BBB,2013J,40-50%,0,120,Withdrawn,517075
3139,BBB,2013J,50-60%,0,60,Pass,517231
3140,BBB,2013J,60-70%,0,60,Pass,517352
3141,BBB,2013J,80-90%,1,60,Withdrawn,517553
3142,BBB,2013J,70-80%,0,60,Withdrawn,517922
3143,BBB,2013J,80-90%,1,60,Withdrawn,518029
3144,BBB,2013J,10-20,1,120,Pass,518126
3145,BBB,2013J,10-20,1,60,Pass,518223
3146,BBB,2013J,70-80%,0,60,Distinction,518258
3147,BBB,2013J,70-80%,0,60,Pass,518496
3148,BBB,2013J,60-70%,0,60,Pass,519294
3149,BBB,2013J,20-30%,0,60,Pass,519584
3150,BBB,2013J,80-90%,1,180,Fail,519622
3151,BBB,2013J,20-30%,0,60,Withdrawn,519751
3152,BBB,2013J,60-70%,0,60,Withdrawn,519945
3153,BBB,2013J,70-80%,0,120,Pass,520002
3154,BBB,2013J,80-90%,0,60,Distinction,520006
3155,BBB,2013J,10-20,0,60,Withdrawn,520024
3156,BBB,2013J,90-100%,0,60,Fail,520100
3157,BBB,2013J,40-50%,0,240,Withdrawn,520153
3158,BBB,2013J,60-70%,0,60,Distinction,520286
3159,BBB,2013J,50-60%,0,60,Fail,520325
3160,BBB,2013J,0-10%,0,120,Withdrawn,521209
3161,BBB,2013J,90-100%,0,120,Pass,521341
3162,BBB,2013J,0-10%,0,60,Withdrawn,521456
3163,BBB,2013J,40-50%,0,120,Pass,521509
3164,BBB,2013J,0-10%,0,60,Pass,521590
3165,BBB,2013J,50-60%,1,120,Fail,521666
3166,BBB,2013J,,0,120,Pass,521895
3167,BBB,2013J,70-80%,2,120,Withdrawn,521957
3168,BBB,2013J,70-80%,0,60,Pass,522426
3169,BBB,2013J,0-10%,0,60,Pass,522434
3170,BBB,2013J,90-100%,0,60,Pass,522441
3171,BBB,2013J,40-50%,0,120,Fail,522443
3172,BBB,2013J,60-70%,0,60,Pass,522446
3173,BBB,2013J,0-10%,0,60,Pass,522529
3174,BBB,2013J,10-20,1,120,Pass,522622
3175,BBB,2013J,90-100%,0,60,Withdrawn,522650
3176,BBB,2013J,30-40%,0,60,Pass,522714
3177,BBB,2013J,60-70%,0,60,Pass,522792
3178,BBB,2013J,50-60%,0,60,Fail,522889
3179,BBB,2013J,50-60%,0,60,Pass,522891
3180,BBB,2013J,30-40%,0,120,Pass,522894
3181,BBB,2013J,50-60%,0,120,Fail,522899
3182,BBB,2013J,10-20,0,60,Fail,523331
3183,BBB,2013J,60-70%,1,60,Fail,523398
3184,BBB,2013J,0-10%,0,180,Pass,523466
3185,BBB,2013J,50-60%,0,60,Pass,523545
3186,BBB,2013J,20-30%,0,60,Pass,523655
3187,BBB,2013J,0-10%,1,60,Fail,523757
3188,BBB,2013J,20-30%,0,120,Pass,523857
3189,BBB,2013J,50-60%,0,60,Distinction,523875
3190,BBB,2013J,10-20,0,60,Withdrawn,523885
3191,BBB,2013J,10-20,0,60,Pass,523928
3192,BBB,2013J,20-30%,0,60,Fail,524076
3193,BBB,2013J,0-10%,1,60,Fail,524496
3194,BBB,2013J,90-100%,0,60,Distinction,524790
3195,BBB,2013J,0-10%,2,60,Withdrawn,525877
3196,BBB,2013J,40-50%,1,60,Fail,525885
3197,BBB,2013J,50-60%,0,60,Distinction,525974
3198,BBB,2013J,40-50%,0,60,Fail,526088
3199,BBB,2013J,40-50%,0,75,Pass,526177
3200,BBB,2013J,60-70%,2,60,Withdrawn,526506
3201,BBB,2013J,10-20,0,60,Withdrawn,526810
3202,BBB,2013J,40-50%,0,60,Pass,527393
3203,BBB,2013J,80-90%,0,60,Pass,527580
3204,BBB,2013J,0-10%,1,120,Fail,527636
3205,BBB,2013J,10-20,0,60,Withdrawn,527689
3206,BBB,2013J,10-20,1,60,Fail,527799
3207,BBB,2013J,30-40%,1,60,Fail,528056
3208,BBB,2013J,0-10%,0,60,Withdrawn,528204
3209,BBB,2013J,90-100%,2,60,Pass,528464
3210,BBB,2013J,40-50%,0,390,Withdrawn,528642
3211,BBB,2013J,60-70%,0,60,Fail,529000
3212,BBB,2013J,40-50%,1,60,Withdrawn,529163
3213,BBB,2013J,0-10%,0,120,Fail,529597
3214,BBB,2013J,70-80%,0,60,Fail,529795
3215,BBB,2013J,40-50%,0,60,Fail,530021
3216,BBB,2013J,40-50%,1,60,Fail,530112
3217,BBB,2013J,40-50%,0,60,Pass,530487
3218,BBB,2013J,10-20,0,60,Pass,530514
3219,BBB,2013J,0-10%,0,60,Fail,530753
3220,BBB,2013J,30-40%,0,60,Pass,530841
3221,BBB,2013J,0-10%,0,60,Withdrawn,531287
3222,BBB,2013J,50-60%,0,60,Pass,531384
3223,BBB,2013J,10-20,0,60,Distinction,531643
3224,BBB,2013J,0-10%,0,60,Withdrawn,532114
3225,BBB,2013J,70-80%,0,60,Pass,532335
3226,BBB,2013J,30-40%,0,60,Pass,532477
3227,BBB,2013J,50-60%,0,120,Distinction,532615
3228,BBB,2013J,30-40%,0,60,Pass,532739
3229,BBB,2013J,30-40%,0,60,Distinction,532750
3230,BBB,2013J,,1,60,Fail,532839
3231,BBB,2013J,70-80%,0,60,Fail,532868
3232,BBB,2013J,50-60%,0,60,Pass,532869
3233,BBB,2013J,80-90%,0,60,Distinction,533091
3234,BBB,2013J,10-20,1,60,Withdrawn,533164
3235,BBB,2013J,70-80%,0,60,Pass,533301
3236,BBB,2013J,30-40%,1,120,Withdrawn,533414
3237,BBB,2013J,70-80%,0,60,Withdrawn,533449
3238,BBB,2013J,0-10%,0,60,Pass,534133
3239,BBB,2013J,40-50%,0,60,Pass,534323
3240,BBB,2013J,10-20,1,60,Fail,534816
3241,BBB,2013J,10-20,0,60,Pass,534946
3242,BBB,2013J,,1,60,Pass,534998
3243,BBB,2013J,20-30%,0,120,Withdrawn,535168
3244,BBB,2013J,20-30%,1,60,Fail,535269
3245,BBB,2013J,60-70%,0,60,Pass,535379
3246,BBB,2013J,20-30%,0,60,Pass,535833
3247,BBB,2013J,30-40%,0,120,Pass,536318
3248,BBB,2013J,40-50%,0,120,Withdrawn,536409
3249,BBB,2013J,20-30%,1,60,Withdrawn,536487
3250,BBB,2013J,70-80%,0,60,Pass,536632
3251,BBB,2013J,10-20,0,60,Fail,536649
3252,BBB,2013J,40-50%,0,60,Pass,536660
3253,BBB,2013J,50-60%,0,60,Withdrawn,536663
3254,BBB,2013J,60-70%,0,60,Fail,536664
3255,BBB,2013J,40-50%,0,60,Pass,536666
3256,BBB,2013J,40-50%,0,60,Fail,536852
3257,BBB,2013J,50-60%,0,60,Pass,536992
3258,BBB,2013J,80-90%,0,120,Fail,537271
3259,BBB,2013J,50-60%,0,60,Pass,538210
3260,BBB,2013J,0-10%,1,60,Withdrawn,539299
3261,BBB,2013J,60-70%,0,60,Withdrawn,539414
3262,BBB,2013J,20-30%,1,60,Fail,539426
3263,BBB,2013J,0-10%,0,120,Fail,539670
3264,BBB,2013J,0-10%,1,60,Pass,540005
3265,BBB,2013J,0-10%,0,120,Fail,540249
3266,BBB,2013J,10-20,0,60,Pass,540293
3267,BBB,2013J,30-40%,0,75,Pass,540521
3268,BBB,2013J,80-90%,0,60,Pass,540602
3269,BBB,2013J,50-60%,0,60,Pass,540682
3270,BBB,2013J,60-70%,0,120,Withdrawn,541171
3271,BBB,2013J,50-60%,1,60,Distinction,541274
3272,BBB,2013J,60-70%,0,60,Distinction,541586
3273,BBB,2013J,90-100%,0,120,Distinction,541702
3274,BBB,2013J,0-10%,0,60,Withdrawn,541842
3275,BBB,2013J,30-40%,1,60,Pass,542296
3276,BBB,2013J,20-30%,0,90,Fail,542472
3277,BBB,2013J,60-70%,1,270,Withdrawn,542562
3278,BBB,2013J,10-20,0,60,Distinction,542574
3279,BBB,2013J,30-40%,0,60,Fail,542707
3280,BBB,2013J,10-20,0,60,Withdrawn,543021
3281,BBB,2013J,10-20,1,90,Withdrawn,543199
3282,BBB,2013J,0-10%,0,60,Fail,543279
3283,BBB,2013J,40-50%,0,60,Withdrawn,543418
3284,BBB,2013J,90-100%,1,60,Pass,543428
3285,BBB,2013J,90-100%,0,60,Distinction,544122
3286,BBB,2013J,90-100%,1,60,Fail,544627
3287,BBB,2013J,40-50%,0,60,Pass,545200
3288,BBB,2013J,0-10%,0,60,Fail,545247
3289,BBB,2013J,40-50%,0,60,Fail,545297
3290,BBB,2013J,0-10%,0,60,Pass,545298
3291,BBB,2013J,0-10%,0,60,Pass,545443
3292,BBB,2013J,40-50%,0,60,Pass,545462
3293,BBB,2013J,30-40%,1,60,Withdrawn,545521
3294,BBB,2013J,20-30%,0,120,Withdrawn,546124
3295,BBB,2013J,0-10%,0,150,Fail,546195
3296,BBB,2013J,20-30%,0,120,Pass,546196
3297,BBB,2013J,80-90%,1,60,Distinction,546941
3298,BBB,2013J,10-20,0,60,Withdrawn,547266
3299,BBB,2013J,70-80%,0,60,Fail,547311
3300,BBB,2013J,60-70%,0,60,Withdrawn,547718
3301,BBB,2013J,90-100%,1,120,Withdrawn,547755
3302,BBB,2013J,60-70%,0,120,Withdrawn,547979
3303,BBB,2013J,10-20,0,60,Pass,548197
3304,BBB,2013J,40-50%,0,60,Pass,548899
3305,BBB,2013J,30-40%,1,60,Pass,549129
3306,BBB,2013J,80-90%,0,60,Fail,549226
3307,BBB,2013J,30-40%,0,75,Pass,549445
3308,BBB,2013J,50-60%,0,60,Pass,549586
3309,BBB,2013J,70-80%,0,120,Withdrawn,549745
3310,BBB,2013J,50-60%,1,60,Fail,549873
3311,BBB,2013J,50-60%,0,60,Fail,549918
3312,BBB,2013J,10-20,0,60,Pass,550412
3313,BBB,2013J,30-40%,0,60,Withdrawn,550559
3314,BBB,2013J,60-70%,1,60,Distinction,550880
3315,BBB,2013J,70-80%,1,120,Pass,550941
3316,BBB,2013J,10-20,0,60,Fail,551031
3317,BBB,2013J,20-30%,0,60,Withdrawn,551136
3318,BBB,2013J,70-80%,1,60,Pass,551205
3319,BBB,2013J,30-40%,0,90,Pass,551219
3320,BBB,2013J,10-20,0,60,Pass,551234
3321,BBB,2013J,30-40%,1,60,Pass,551347
3322,BBB,2013J,10-20,0,180,Withdrawn,551515
3323,BBB,2013J,0-10%,0,120,Withdrawn,551628
3324,BBB,2013J,70-80%,0,60,Fail,551802
3325,BBB,2013J,10-20,0,60,Pass,551836
3326,BBB,2013J,20-30%,0,60,Pass,552116
3327,BBB,2013J,20-30%,0,60,Fail,552177
3328,BBB,2013J,0-10%,1,60,Pass,552205
3329,BBB,2013J,50-60%,0,60,Pass,552339
3330,BBB,2013J,30-40%,0,60,Distinction,552399
3331,BBB,2013J,30-40%,0,120,Pass,552515
3332,BBB,2013J,20-30%,1,60,Pass,552622
3333,BBB,2013J,0-10%,0,60,Withdrawn,552865
3334,BBB,2013J,20-30%,0,120,Fail,552883
3335,BBB,2013J,40-50%,0,60,Pass,553078
3336,BBB,2013J,80-90%,0,120,Withdrawn,553556
3337,BBB,2013J,70-80%,0,120,Pass,553825
3338,BBB,2013J,50-60%,0,60,Pass,553856
3339,BBB,2013J,70-80%,0,180,Fail,553893
3340,BBB,2013J,60-70%,0,60,Fail,554243
3341,BBB,2013J,20-30%,0,120,Fail,554297
3342,BBB,2013J,70-80%,0,120,Fail,554314
3343,BBB,2013J,10-20,0,120,Pass,554540
3344,BBB,2013J,20-30%,0,90,Fail,555061
3345,BBB,2013J,10-20,0,60,Pass,555346
3346,BBB,2013J,90-100%,1,60,Distinction,555614
3347,BBB,2013J,60-70%,0,60,Pass,555721
3348,BBB,2013J,70-80%,0,60,Withdrawn,555789
3349,BBB,2013J,20-30%,0,60,Fail,556062
3350,BBB,2013J,30-40%,0,60,Distinction,556089
3351,BBB,2013J,10-20,1,60,Pass,556175
3352,BBB,2013J,90-100%,0,60,Pass,556228
3353,BBB,2013J,20-30%,0,60,Withdrawn,556427
3354,BBB,2013J,50-60%,0,60,Pass,556592
3355,BBB,2013J,60-70%,0,60,Withdrawn,556637
3356,BBB,2013J,70-80%,0,120,Fail,556738
3357,BBB,2013J,20-30%,0,60,Pass,556972
3358,BBB,2013J,70-80%,0,120,Fail,557652
3359,BBB,2013J,80-90%,0,120,Withdrawn,558035
3360,BBB,2013J,40-50%,0,60,Pass,558333
3361,BBB,2013J,0-10%,0,60,Pass,558533
3362,BBB,2013J,50-60%,0,60,Fail,558661
3363,BBB,2013J,0-10%,0,60,Fail,558755
3364,BBB,2013J,90-100%,0,60,Pass,558962
3365,BBB,2013J,50-60%,0,60,Fail,558983
3366,BBB,2013J,30-40%,0,60,Withdrawn,559139
3367,BBB,2013J,60-70%,0,60,Pass,559168
3368,BBB,2013J,70-80%,0,120,Withdrawn,559344
3369,BBB,2013J,80-90%,0,180,Pass,559382
3370,BBB,2013J,0-10%,0,60,Pass,559414
3371,BBB,2013J,80-90%,0,60,Pass,559584
3372,BBB,2013J,20-30%,0,60,Fail,559685
3373,BBB,2013J,70-80%,0,60,Pass,559851
3374,BBB,2013J,30-40%,1,120,Fail,560030
3375,BBB,2013J,30-40%,0,60,Pass,560074
3376,BBB,2013J,60-70%,0,60,Fail,560430
3377,BBB,2013J,80-90%,0,210,Withdrawn,560490
3378,BBB,2013J,0-10%,0,60,Withdrawn,560559
3379,BBB,2013J,20-30%,0,120,Pass,560567
3380,BBB,2013J,60-70%,0,60,Fail,560676
3381,BBB,2013J,80-90%,0,120,Pass,560773
3382,BBB,2013J,30-40%,0,120,Withdrawn,560920
3383,BBB,2013J,10-20,0,60,Distinction,561312
3384,BBB,2013J,0-10%,0,150,Pass,561457
3385,BBB,2013J,70-80%,0,60,Pass,561534
3386,BBB,2013J,40-50%,0,60,Fail,561549
3387,BBB,2013J,0-10%,0,60,Pass,561591
3388,BBB,2013J,80-90%,0,60,Distinction,561640
3389,BBB,2013J,60-70%,0,120,Withdrawn,561674
3390,BBB,2013J,30-40%,0,60,Pass,561841
3391,BBB,2013J,30-40%,0,60,Fail,561932
3392,BBB,2013J,40-50%,0,60,Pass,562090
3393,BBB,2013J,10-20,0,120,Pass,562270
3394,BBB,2013J,20-30%,0,60,Fail,562456
3395,BBB,2013J,20-30%,0,120,Withdrawn,563022
3396,BBB,2013J,80-90%,0,60,Withdrawn,563063
3397,BBB,2013J,0-10%,0,60,Fail,563174
3398,BBB,2013J,80-90%,0,60,Fail,563374
3399,BBB,2013J,70-80%,0,60,Pass,563706
3400,BBB,2013J,30-40%,0,60,Pass,563733
3401,BBB,2013J,10-20,0,60,Pass,563735
3402,BBB,2013J,0-10%,0,60,Fail,563769
3403,BBB,2013J,70-80%,0,60,Pass,563794
3404,BBB,2013J,70-80%,0,60,Pass,564105
3405,BBB,2013J,10-20,0,60,Pass,564129
3406,BBB,2013J,60-70%,0,60,Pass,564144
3407,BBB,2013J,50-60%,0,60,Pass,564245
3408,BBB,2013J,80-90%,0,90,Pass,564268
3409,BBB,2013J,40-50%,0,120,Withdrawn,564300
3410,BBB,2013J,10-20,0,90,Withdrawn,564596
3411,BBB,2013J,80-90%,0,60,Fail,564626
3412,BBB,2013J,0-10%,0,120,Withdrawn,564791
3413,BBB,2013J,40-50%,0,60,Fail,564792
3414,BBB,2013J,30-40%,0,75,Distinction,564898
3415,BBB,2013J,0-10%,0,60,Withdrawn,564930
3416,BBB,2013J,40-50%,0,60,Pass,564958
3417,BBB,2013J,0-10%,0,120,Withdrawn,564972
3418,BBB,2013J,10-20,0,120,Fail,565035
3419,BBB,2013J,20-30%,0,60,Fail,565393
3420,BBB,2013J,80-90%,0,180,Withdrawn,565402
3421,BBB,2013J,60-70%,0,120,Distinction,565513
3422,BBB,2013J,90-100%,0,330,Withdrawn,565518
3423,BBB,2013J,10-20,0,60,Pass,565582
3424,BBB,2013J,30-40%,0,120,Pass,565607
3425,BBB,2013J,20-30%,0,60,Pass,565715
3426,BBB,2013J,30-40%,0,120,Withdrawn,565819
3427,BBB,2013J,20-30%,0,60,Pass,565888
3428,BBB,2013J,60-70%,0,60,Pass,565919
3429,BBB,2013J,60-70%,0,60,Distinction,566133
3430,BBB,2013J,20-30%,0,60,Pass,566339
3431,BBB,2013J,40-50%,0,60,Distinction,566346
3432,BBB,2013J,70-80%,0,120,Fail,566358
3433,BBB,2013J,10-20,0,60,Pass,566369
3434,BBB,2013J,20-30%,0,150,Fail,566392
3435,BBB,2013J,20-30%,0,60,Pass,566407
3436,BBB,2013J,90-100%,0,60,Pass,566415
3437,BBB,2013J,0-10%,0,60,Pass,566720
3438,BBB,2013J,30-40%,0,60,Pass,566813
3439,BBB,2013J,60-70%,0,60,Pass,566814
3440,BBB,2013J,30-40%,0,60,Fail,567013
3441,BBB,2013J,40-50%,0,120,Distinction,567033
3442,BBB,2013J,50-60%,0,120,Withdrawn,567059
3443,BBB,2013J,0-10%,0,60,Withdrawn,567145
3444,BBB,2013J,30-40%,0,60,Fail,567160
3445,BBB,2013J,60-70%,0,60,Pass,567262
3446,BBB,2013J,50-60%,0,90,Pass,567363
3447,BBB,2013J,60-70%,0,60,Pass,567402
3448,BBB,2013J,60-70%,0,60,Pass,567429
3449,BBB,2013J,10-20,0,60,Distinction,567500
3450,BBB,2013J,0-10%,0,120,Withdrawn,567598
3451,BBB,2013J,60-70%,0,120,Pass,567627
3452,BBB,2013J,50-60%,0,120,Pass,567754
3453,BBB,2013J,30-40%,0,60,Fail,567915
3454,BBB,2013J,60-70%,0,60,Withdrawn,567925
3455,BBB,2013J,10-20,0,60,Fail,567929
3456,BBB,2013J,0-10%,0,60,Pass,567958
3457,BBB,2013J,10-20,0,60,Pass,567979
3458,BBB,2013J,40-50%,0,120,Pass,568074
3459,BBB,2013J,10-20,0,120,Withdrawn,568293
3460,BBB,2013J,20-30%,0,120,Withdrawn,568370
3461,BBB,2013J,60-70%,0,120,Pass,568474
3462,BBB,2013J,40-50%,0,120,Pass,568502
3463,BBB,2013J,10-20,0,60,Withdrawn,568523
3464,BBB,2013J,40-50%,0,90,Distinction,568533
3465,BBB,2013J,20-30%,0,60,Withdrawn,568609
3466,BBB,2013J,30-40%,0,60,Withdrawn,568775
3467,BBB,2013J,50-60%,0,60,Pass,569035
3468,BBB,2013J,10-20,0,60,Pass,569141
3469,BBB,2013J,30-40%,0,120,Fail,569334
3470,BBB,2013J,0-10%,0,60,Withdrawn,569426
3471,BBB,2013J,70-80%,0,60,Pass,569854
3472,BBB,2013J,60-70%,0,60,Pass,569862
3473,BBB,2013J,10-20,0,90,Pass,569930
3474,BBB,2013J,70-80%,0,60,Pass,570137
3475,BBB,2013J,80-90%,0,60,Pass,570157
3476,BBB,2013J,30-40%,0,90,Pass,570168
3477,BBB,2013J,70-80%,0,180,Withdrawn,570177
3478,BBB,2013J,90-100%,0,120,Pass,570271
3479,BBB,2013J,40-50%,0,75,Pass,570287
3480,BBB,2013J,0-10%,0,60,Pass,570351
3481,BBB,2013J,0-10%,0,60,Fail,570519
3482,BBB,2013J,50-60%,0,60,Pass,570623
3483,BBB,2013J,10-20,0,60,Pass,570759
3484,BBB,2013J,30-40%,0,60,Pass,570783
3485,BBB,2013J,30-40%,0,120,Withdrawn,570862
3486,BBB,2013J,80-90%,0,60,Pass,570864
3487,BBB,2013J,50-60%,0,105,Withdrawn,570970
3488,BBB,2013J,60-70%,0,60,Pass,571083
3489,BBB,2013J,0-10%,0,75,Fail,571143
3490,BBB,2013J,30-40%,0,60,Pass,571441
3491,BBB,2013J,20-30%,0,60,Pass,571503
3492,BBB,2013J,40-50%,0,60,Pass,571516
3493,BBB,2013J,90-100%,0,135,Withdrawn,571540
3494,BBB,2013J,0-10%,0,60,Pass,571554
3495,BBB,2013J,0-10%,0,60,Withdrawn,571601
3496,BBB,2013J,0-10%,0,60,Fail,571672
3497,BBB,2013J,0-10%,0,60,Pass,571681
3498,BBB,2013J,20-30%,0,60,Fail,571693
3499,BBB,2013J,10-20,0,90,Withdrawn,571770
3500,BBB,2013J,60-70%,0,60,Pass,571779
3501,BBB,2013J,60-70%,0,60,Withdrawn,571794
3502,BBB,2013J,30-40%,0,120,Pass,571871
3503,BBB,2013J,40-50%,0,60,Pass,571885
3504,BBB,2013J,0-10%,0,60,Pass,571907
3505,BBB,2013J,10-20,0,120,Withdrawn,572029
3506,BBB,2013J,50-60%,0,60,Pass,572051
3507,BBB,2013J,30-40%,0,60,Withdrawn,572054
3508,BBB,2013J,0-10%,0,60,Pass,572067
3509,BBB,2013J,20-30%,0,60,Pass,572103
3510,BBB,2013J,10-20,0,120,Fail,572131
3511,BBB,2013J,0-10%,0,60,Withdrawn,572163
3512,BBB,2013J,0-10%,0,120,Fail,572173
3513,BBB,2013J,30-40%,0,60,Fail,572277
3514,BBB,2013J,30-40%,0,120,Withdrawn,572302
3515,BBB,2013J,30-40%,0,60,Pass,572416
3516,BBB,2013J,10-20,0,180,Distinction,572436
3517,BBB,2013J,30-40%,0,60,Pass,572447
3518,BBB,2013J,10-20,0,120,Withdrawn,572495
3519,BBB,2013J,10-20,0,60,Pass,572504
3520,BBB,2013J,10-20,0,60,Pass,572508
3521,BBB,2013J,40-50%,0,60,Fail,572514
3522,BBB,2013J,70-80%,0,60,Withdrawn,572626
3523,BBB,2013J,60-70%,0,120,Pass,572733
3524,BBB,2013J,40-50%,0,120,Withdrawn,572739
3525,BBB,2013J,90-100%,0,60,Pass,572752
3526,BBB,2013J,20-30%,0,60,Pass,572765
3527,BBB,2013J,60-70%,0,120,Withdrawn,572770
3528,BBB,2013J,90-100%,0,120,Distinction,572898
3529,BBB,2013J,90-100%,0,120,Fail,572918
3530,BBB,2013J,60-70%,0,60,Fail,572937
3531,BBB,2013J,20-30%,0,60,Pass,573043
3532,BBB,2013J,0-10%,0,60,Pass,573063
3533,BBB,2013J,,0,120,Withdrawn,573159
3534,BBB,2013J,30-40%,0,60,Pass,573208
3535,BBB,2013J,90-100%,0,120,Fail,573217
