id_site,code_module,code_presentation,activity_type,week_from,week_to
704217,BBB,2013J,resource,1.0,1.0
704218,BBB,2013J,resource,,
704221,BBB,2013J,oucollaborate,,
704222,BBB,2013J,oucollaborate,,
704224,BBB,2013J,url,,
704226,BBB,2013J,url,,
704227,BBB,2013J,url,,
704228,BBB,2013J,url,3.0,3.0
704229,BBB,2013J,url,,
704231,BBB,2013J,url,15.0,15.0
704232,BBB,2013J,url,16.0,16.0
704233,BBB,2013J,url,16.0,16.0
704234,BBB,2013J,url,16.0,16.0
704235,BBB,2013J,url,20.0,20.0
704236,BBB,2013J,url,22.0,22.0
704237,BBB,2013J,url,23.0,23.0
704238,BBB,2013J,url,25.0,25.0
704239,BBB,2013J,url,27.0,27.0
704240,BBB,2013J,url,28.0,28.0
716215,FFF,2013J,glossary,,
716216,FFF,2013J,forumng,,
716217,FFF,2013J,forumng,,
716219,FFF,2013J,forumng,,
716220,FFF,2013J,forumng,,
716221,FFF,2013J,forumng,,
716222,FFF,2013J,forumng,,
716223,FFF,2013J,forumng,,
716237,FFF,2013J,folder,,
716238,FFF,2013J,homepage,,
716239,FFF,2013J,oucontent,1.0,1.0
716240,FFF,2013J,oucontent,1.0,1.0
716241,FFF,2013J,oucontent,16.0,16.0
716242,FFF,2013J,oucontent,16.0,16.0
716243,FFF,2013J,oucontent,26.0,26.0
716244,FFF,2013J,oucontent,25.0,25.0
716245,FFF,2013J,oucontent,,
716246,FFF,2013J,oucontent,,
716247,FFF,2013J,oucontent,,
716248,FFF,2013J,oucontent,6.0,6.0
716249,FFF,2013J,oucontent,29.0,29.0
716250,FFF,2013J,oucontent,11.0,11.0
716251,FFF,2013J,oucontent,,
716252,FFF,2013J,oucontent,7.0,7.0
716253,FFF,2013J,oucontent,12.0,12.0
716254,FFF,2013J,oucontent,18.0,18.0
716255,FFF,2013J,oucontent,28.0,28.0
716256,FFF,2013J,oucontent,20.0,20.0
716257,FFF,2013J,oucontent,21.0,21.0
716258,FFF,2013J,oucontent,23.0,23.0
716259,FFF,2013J,oucontent,24.0,24.0
716260,FFF,2013J,oucontent,27.0,27.0
716261,FFF,2013J,oucontent,,
716262,FFF,2013J,oucontent,29.0,29.0
716263,FFF,2013J,oucontent,,
716265,FFF,2013J,oucontent,26.0,26.0
716266,FFF,2013J,oucontent,6.0,6.0
716267,FFF,2013J,oucontent,28.0,28.0
716268,FFF,2013J,oucontent,,
716269,FFF,2013J,oucontent,22.0,22.0
716270,FFF,2013J,oucontent,,
716271,FFF,2013J,oucontent,,
716272,FFF,2013J,oucontent,,
716273,FFF,2013J,oucontent,15.0,15.0
716274,FFF,2013J,oucontent,15.0,15.0
716275,FFF,2013J,oucontent,1.0,1.0
716276,FFF,2013J,oucontent,2.0,2.0
716277,FFF,2013J,oucontent,2.0,2.0
716278,FFF,2013J,oucontent,15.0,15.0
716279,FFF,2013J,oucontent,,
716280,FFF,2013J,oucontent,8.0,8.0
716281,FFF,2013J,oucontent,8.0,8.0
716282,FFF,2013J,oucontent,8.0,8.0
716283,FFF,2013J,oucontent,8.0,8.0
716284,FFF,2013J,oucontent,9.0,9.0
716285,FFF,2013J,oucontent,9.0,9.0
716286,FFF,2013J,oucontent,9.0,9.0
716287,FFF,2013J,oucontent,9.0,9.0
716288,FFF,2013J,oucontent,11.0,11.0
716289,FFF,2013J,oucontent,10.0,10.0
716290,FFF,2013J,oucontent,11.0,11.0
716291,FFF,2013J,oucontent,11.0,11.0
716292,FFF,2013J,oucontent,11.0,11.0
716293,FFF,2013J,oucontent,11.0,11.0
716294,FFF,2013J,oucontent,13.0,13.0
716295,FFF,2013J,oucontent,11.0,11.0
716296,FFF,2013J,oucontent,15.0,15.0
716297,FFF,2013J,oucontent,16.0,16.0
716298,FFF,2013J,oucontent,16.0,16.0
716299,FFF,2013J,oucontent,9.0,9.0
716300,FFF,2013J,oucontent,8.0,8.0
716301,FFF,2013J,oucontent,8.0,8.0
716302,FFF,2013J,oucontent,21.0,21.0
716303,FFF,2013J,oucontent,22.0,22.0
716304,FFF,2013J,oucontent,,
716305,FFF,2013J,oucontent,6.0,6.0
716306,FFF,2013J,oucontent,25.0,25.0
716307,FFF,2013J,oucontent,25.0,25.0
716308,FFF,2013J,oucontent,26.0,26.0
716309,FFF,2013J,oucontent,26.0,26.0
716310,FFF,2013J,oucontent,28.0,28.0
716311,FFF,2013J,oucontent,1.0,1.0
716312,FFF,2013J,oucontent,28.0,28.0
716313,FFF,2013J,oucontent,28.0,28.0
716314,FFF,2013J,oucontent,28.0,28.0
716315,FFF,2013J,oucontent,15.0,15.0
716317,FFF,2013J,oucontent,,
716318,FFF,2013J,oucontent,,
716319,FFF,2013J,oucontent,16.0,16.0
716320,FFF,2013J,oucontent,14.0,14.0
716321,FFF,2013J,oucontent,6.0,6.0
716322,FFF,2013J,oucontent,5.0,5.0
716323,FFF,2013J,oucontent,,
716324,FFF,2013J,oucontent,,
716325,FFF,2013J,oucontent,3.0,3.0
716326,FFF,2013J,oucontent,15.0,15.0
716327,FFF,2013J,oucontent,13.0,13.0
716328,FFF,2013J,oucontent,9.0,9.0
716329,FFF,2013J,oucontent,11.0,11.0
716330,FFF,2013J,oucontent,11.0,11.0
716332,FFF,2013J,oucontent,28.0,28.0
716333,FFF,2013J,oucontent,10.0,10.0
716334,FFF,2013J,oucontent,19.0,19.0
716335,FFF,2013J,oucontent,10.0,10.0
716336,FFF,2013J,oucontent,11.0,11.0
716337,FFF,2013J,oucontent,9.0,9.0
716338,FFF,2013J,oucontent,6.0,6.0
716339,FFF,2013J,oucontent,27.0,27.0
716340,FFF,2013J,oucontent,28.0,28.0
716341,FFF,2013J,oucontent,9.0,9.0
716342,FFF,2013J,oucontent,,
716343,FFF,2013J,oucontent,8.0,8.0
716344,FFF,2013J,oucontent,9.0,9.0
716345,FFF,2013J,oucontent,15.0,15.0
716346,FFF,2013J,oucontent,,
716347,FFF,2013J,oucontent,15.0,15.0
716348,FFF,2013J,oucontent,,
716349,FFF,2013J,page,,
716350,FFF,2013J,page,29.0,29.0
716351,FFF,2013J,page,,
716352,FFF,2013J,page,,
716353,FFF,2013J,page,,
716354,FFF,2013J,page,,
716355,FFF,2013J,page,,
716356,FFF,2013J,page,,
716357,FFF,2013J,page,,
716358,FFF,2013J,page,1.0,1.0
716359,FFF,2013J,page,12.0,12.0
716360,FFF,2013J,page,12.0,12.0
716361,FFF,2013J,page,12.0,12.0
716362,FFF,2013J,page,19.0,19.0
716363,FFF,2013J,page,27.0,27.0
716364,FFF,2013J,page,27.0,27.0
716365,FFF,2013J,page,27.0,27.0
716366,FFF,2013J,page,29.0,29.0
716367,FFF,2013J,page,29.0,29.0
716368,FFF,2013J,page,29.0,29.0
716369,FFF,2013J,page,29.0,29.0
716370,FFF,2013J,page,29.0,29.0
716371,FFF,2013J,page,29.0,29.0
716372,FFF,2013J,page,29.0,29.0
716373,FFF,2013J,page,,
716375,FFF,2013J,page,,
716376,FFF,2013J,ouwiki,25.0,25.0
716377,FFF,2013J,ouwiki,,
716378,FFF,2013J,ouwiki,,
716379,FFF,2013J,ouwiki,,
716380,FFF,2013J,ouwiki,,
716383,FFF,2013J,ouwiki,,
716384,FFF,2013J,ouwiki,,
716385,FFF,2013J,ouwiki,19.0,19.0
716409,FFF,2013J,repeatactivity,6.0,6.0
716420,FFF,2013J,repeatactivity,8.0,8.0
716423,FFF,2013J,repeatactivity,7.0,7.0
716431,FFF,2013J,quiz,,
716432,FFF,2013J,quiz,,
716433,FFF,2013J,quiz,,
716434,FFF,2013J,quiz,,
716435,FFF,2013J,quiz,,
716436,FFF,2013J,quiz,10.0,10.0
716437,FFF,2013J,quiz,10.0,10.0
716438,FFF,2013J,quiz,10.0,10.0
716439,FFF,2013J,quiz,10.0,10.0
716440,FFF,2013J,quiz,,
716441,FFF,2013J,quiz,,
716442,FFF,2013J,questionnaire,27.0,27.0
716443,FFF,2013J,questionnaire,19.0,19.0
716444,FFF,2013J,questionnaire,5.0,5.0
716445,FFF,2013J,questionnaire,5.0,5.0
716446,FFF,2013J,questionnaire,5.0,5.0
716447,FFF,2013J,questionnaire,19.0,19.0
716448,FFF,2013J,questionnaire,19.0,19.0
716449,FFF,2013J,questionnaire,20.0,20.0
716450,FFF,2013J,questionnaire,20.0,20.0
716451,FFF,2013J,questionnaire,23.0,23.0
716452,FFF,2013J,questionnaire,24.0,24.0
716453,FFF,2013J,questionnaire,24.0,24.0
716454,FFF,2013J,questionnaire,24.0,24.0
716455,FFF,2013J,questionnaire,27.0,27.0
716635,FFF,2013J,subpage,7.0,7.0
716636,FFF,2013J,subpage,8.0,8.0
716637,FFF,2013J,subpage,15.0,15.0
716638,FFF,2013J,subpage,,
716639,FFF,2013J,subpage,9.0,9.0
716640,FFF,2013J,subpage,,
716641,FFF,2013J,subpage,20.0,20.0
716642,FFF,2013J,subpage,16.0,16.0
716643,FFF,2013J,subpage,,
716644,FFF,2013J,subpage,10.0,10.0
716645,FFF,2013J,subpage,,
716646,FFF,2013J,subpage,11.0,11.0
716647,FFF,2013J,subpage,,
716648,FFF,2013J,subpage,12.0,12.0
716649,FFF,2013J,subpage,1.0,1.0
716650,FFF,2013J,subpage,2.0,2.0
716651,FFF,2013J,subpage,18.0,18.0
716652,FFF,2013J,subpage,3.0,3.0
716653,FFF,2013J,subpage,4.0,4.0
716654,FFF,2013J,subpage,13.0,13.0
716655,FFF,2013J,subpage,5.0,5.0
716656,FFF,2013J,subpage,6.0,6.0
716657,FFF,2013J,subpage,14.0,14.0
716658,FFF,2013J,subpage,21.0,21.0
716659,FFF,2013J,subpage,19.0,19.0
716660,FFF,2013J,subpage,,
716661,FFF,2013J,subpage,28.0,28.0
716662,FFF,2013J,subpage,,
716663,FFF,2013J,subpage,,
716664,FFF,2013J,subpage,23.0,23.0
716665,FFF,2013J,subpage,24.0,24.0
716666,FFF,2013J,subpage,,
716667,FFF,2013J,subpage,,
716668,FFF,2013J,subpage,27.0,27.0
716669,FFF,2013J,subpage,18.0,18.0
716670,FFF,2013J,subpage,25.0,25.0
716671,FFF,2013J,subpage,,
716672,FFF,2013J,subpage,,
716673,FFF,2013J,subpage,26.0,26.0
716674,FFF,2013J,subpage,,
716675,FFF,2013J,subpage,,
716676,FFF,2013J,subpage,22.0,22.0
716678,FFF,2013J,subpage,,
716679,FFF,2013J,subpage,,
716680,FFF,2013J,subpage,,
716681,FFF,2013J,subpage,29.0,29.0
716682,FFF,2013J,subpage,,
716683,FFF,2013J,subpage,,
716684,FFF,2013J,subpage,,
716685,FFF,2013J,subpage,,
716686,FFF,2013J,subpage,,
716687,FFF,2013J,subpage,,
716688,FFF,2013J,subpage,,
716689,FFF,2013J,subpage,,
716690,FFF,2013J,subpage,,
716692,FFF,2013J,resource,,
716693,FFF,2013J,resource,,
716694,FFF,2013J,resource,,
716695,FFF,2013J,resource,,
716696,FFF,2013J,resource,,
716697,FFF,2013J,resource,,
716698,FFF,2013J,resource,,
716699,FFF,2013J,resource,,
716700,FFF,2013J,resource,,
716701,FFF,2013J,resource,,
716703,FFF,2013J,resource,,
716704,FFF,2013J,resource,,
716705,FFF,2013J,resource,,
716706,FFF,2013J,resource,,
716707,FFF,2013J,resource,,
716708,FFF,2013J,resource,,
716709,FFF,2013J,resource,,
716711,FFF,2013J,resource,,
716712,FFF,2013J,resource,,
716714,FFF,2013J,resource,,
716715,FFF,2013J,resource,,
716716,FFF,2013J,resource,,
716717,FFF,2013J,resource,,
716719,FFF,2013J,resource,,
716720,FFF,2013J,resource,,
716721,FFF,2013J,resource,,
716722,FFF,2013J,resource,,
716723,FFF,2013J,resource,,
716724,FFF,2013J,resource,,
716725,FFF,2013J,resource,,
716726,FFF,2013J,resource,,
716727,FFF,2013J,resource,28.0,28.0
716728,FFF,2013J,resource,27.0,27.0
716729,FFF,2013J,resource,,
716730,FFF,2013J,resource,,
716732,FFF,2013J,resource,,
716733,FFF,2013J,resource,,
716734,FFF,2013J,resource,,
716735,FFF,2013J,resource,,
716736,FFF,2013J,resource,,
716737,FFF,2013J,resource,,
716738,FFF,2013J,resource,,
716740,FFF,2013J,resource,,
716741,FFF,2013J,resource,,
716742,FFF,2013J,resource,,
716743,FFF,2013J,resource,,
716744,FFF,2013J,resource,,
716745,FFF,2013J,resource,,
716746,FFF,2013J,resource,21.0,21.0
716747,FFF,2013J,resource,,
716748,FFF,2013J,resource,4.0,4.0
716749,FFF,2013J,resource,4.0,4.0
716750,FFF,2013J,resource,,
716751,FFF,2013J,resource,,
716752,FFF,2013J,resource,,
716753,FFF,2013J,resource,,
716754,FFF,2013J,resource,15.0,15.0
716755,FFF,2013J,resource,,
716756,FFF,2013J,resource,,
716757,FFF,2013J,resource,,
716758,FFF,2013J,resource,,
716759,FFF,2013J,resource,,
716760,FFF,2013J,resource,,
716761,FFF,2013J,resource,,
716762,FFF,2013J,resource,,
716763,FFF,2013J,resource,13.0,13.0
716765,FFF,2013J,resource,,
716766,FFF,2013J,resource,27.0,27.0
716767,FFF,2013J,resource,11.0,11.0
716768,FFF,2013J,resource,,
716769,FFF,2013J,resource,,
716770,FFF,2013J,resource,,
716771,FFF,2013J,resource,,
716772,FFF,2013J,resource,,
716773,FFF,2013J,resource,,
716775,FFF,2013J,resource,,
716776,FFF,2013J,resource,,
716777,FFF,2013J,resource,,
716778,FFF,2013J,resource,,
716779,FFF,2013J,resource,,
716780,FFF,2013J,resource,,
716781,FFF,2013J,resource,,
716782,FFF,2013J,resource,,
716783,FFF,2013J,resource,,
716784,FFF,2013J,resource,,
716785,FFF,2013J,resource,,
716786,FFF,2013J,resource,13.0,13.0
716787,FFF,2013J,resource,,
716788,FFF,2013J,resource,,
716789,FFF,2013J,resource,,
716790,FFF,2013J,resource,,
716791,FFF,2013J,resource,,
716792,FFF,2013J,resource,,
716793,FFF,2013J,resource,,
716794,FFF,2013J,resource,,
716795,FFF,2013J,resource,,
716796,FFF,2013J,resource,,
716798,FFF,2013J,resource,,
716800,FFF,2013J,resource,,
716802,FFF,2013J,resource,,
716803,FFF,2013J,resource,,
716804,FFF,2013J,resource,,
716805,FFF,2013J,resource,,
716806,FFF,2013J,resource,,
716807,FFF,2013J,resource,,
716808,FFF,2013J,resource,,
716809,FFF,2013J,resource,18.0,18.0
716810,FFF,2013J,resource,18.0,18.0
716811,FFF,2013J,resource,18.0,18.0
716812,FFF,2013J,resource,18.0,18.0
716813,FFF,2013J,resource,18.0,18.0
716814,FFF,2013J,resource,18.0,18.0
716815,FFF,2013J,resource,,
716816,FFF,2013J,resource,,
716817,FFF,2013J,resource,,
716818,FFF,2013J,resource,,
716819,FFF,2013J,resource,,
716820,FFF,2013J,resource,,
716821,FFF,2013J,resource,,
716822,FFF,2013J,resource,,
716823,FFF,2013J,resource,,
716824,FFF,2013J,resource,,
716825,FFF,2013J,resource,,
716826,FFF,2013J,resource,,
716827,FFF,2013J,resource,,
716828,FFF,2013J,resource,,
716829,FFF,2013J,resource,,
716830,FFF,2013J,resource,,
716831,FFF,2013J,resource,,
716832,FFF,2013J,resource,,
716833,FFF,2013J,resource,,
716834,FFF,2013J,resource,,
716835,FFF,2013J,resource,,
716836,FFF,2013J,resource,,
716837,FFF,2013J,resource,,
716838,FFF,2013J,resource,,
716839,FFF,2013J,url,21.0,21.0
716840,FFF,2013J,url,21.0,21.0
716841,FFF,2013J,url,10.0,10.0
716842,FFF,2013J,url,22.0,22.0
716843,FFF,2013J,url,27.0,27.0
716844,FFF,2013J,url,9.0,9.0
716845,FFF,2013J,url,20.0,20.0
716846,FFF,2013J,url,,
716847,FFF,2013J,url,27.0,27.0
716848,FFF,2013J,url,24.0,24.0
716849,FFF,2013J,url,23.0,23.0
716850,FFF,2013J,url,21.0,21.0
716851,FFF,2013J,url,,
716852,FFF,2013J,url,23.0,23.0
716853,FFF,2013J,url,15.0,15.0
716854,FFF,2013J,url,18.0,18.0
716855,FFF,2013J,url,20.0,20.0
716856,FFF,2013J,url,,
716858,FFF,2013J,url,18.0,18.0
716859,FFF,2013J,url,,
716860,FFF,2013J,url,,
716861,FFF,2013J,url,,
716862,FFF,2013J,url,,
716863,FFF,2013J,url,,
716864,FFF,2013J,url,,
716865,FFF,2013J,url,,
716866,FFF,2013J,url,,
716867,FFF,2013J,url,,
716868,FFF,2013J,url,,
716869,FFF,2013J,url,,
716870,FFF,2013J,url,,
716871,FFF,2013J,url,,
716872,FFF,2013J,url,13.0,13.0
716873,FFF,2013J,url,,
716874,FFF,2013J,url,1.0,1.0
716875,FFF,2013J,url,1.0,1.0
716876,FFF,2013J,url,1.0,1.0
716877,FFF,2013J,url,1.0,1.0
716878,FFF,2013J,url,1.0,1.0
716879,FFF,2013J,url,1.0,1.0
716880,FFF,2013J,url,2.0,2.0
716881,FFF,2013J,url,2.0,2.0
716882,FFF,2013J,url,3.0,3.0
716883,FFF,2013J,url,3.0,3.0
716884,FFF,2013J,url,3.0,3.0
716885,FFF,2013J,url,9.0,9.0
716886,FFF,2013J,url,10.0,10.0
716887,FFF,2013J,url,10.0,10.0
716888,FFF,2013J,url,11.0,11.0
716889,FFF,2013J,url,11.0,11.0
716890,FFF,2013J,url,12.0,12.0
716891,FFF,2013J,url,12.0,12.0
716892,FFF,2013J,url,13.0,13.0
716893,FFF,2013J,url,14.0,14.0
716894,FFF,2013J,url,14.0,14.0
716895,FFF,2013J,url,14.0,14.0
716896,FFF,2013J,url,14.0,14.0
716897,FFF,2013J,url,18.0,18.0
716898,FFF,2013J,url,16.0,16.0
716899,FFF,2013J,url,18.0,18.0
716900,FFF,2013J,url,18.0,18.0
716901,FFF,2013J,url,18.0,18.0
716902,FFF,2013J,url,18.0,18.0
716903,FFF,2013J,url,18.0,18.0
716904,FFF,2013J,url,18.0,18.0
716905,FFF,2013J,url,18.0,18.0
716906,FFF,2013J,url,18.0,18.0
716907,FFF,2013J,url,18.0,18.0
716908,FFF,2013J,url,18.0,18.0
716909,FFF,2013J,url,18.0,18.0
716910,FFF,2013J,url,18.0,18.0
716911,FFF,2013J,url,18.0,18.0
716912,FFF,2013J,url,18.0,18.0
716913,FFF,2013J,url,18.0,18.0
716914,FFF,2013J,url,18.0,18.0
716915,FFF,2013J,url,20.0,20.0
716916,FFF,2013J,url,20.0,20.0
716917,FFF,2013J,url,20.0,20.0
716918,FFF,2013J,url,20.0,20.0
716919,FFF,2013J,url,20.0,20.0
716920,FFF,2013J,url,21.0,21.0
716921,FFF,2013J,url,21.0,21.0
716922,FFF,2013J,url,21.0,21.0
716923,FFF,2013J,url,21.0,21.0
716924,FFF,2013J,url,21.0,21.0
716925,FFF,2013J,url,21.0,21.0
716926,FFF,2013J,url,21.0,21.0
716927,FFF,2013J,url,21.0,21.0
716928,FFF,2013J,url,21.0,21.0
716929,FFF,2013J,url,22.0,22.0
716930,FFF,2013J,url,22.0,22.0
716931,FFF,2013J,url,22.0,22.0
716932,FFF,2013J,url,22.0,22.0
716933,FFF,2013J,url,22.0,22.0
716934,FFF,2013J,url,22.0,22.0
716935,FFF,2013J,url,23.0,23.0
716936,FFF,2013J,url,23.0,23.0
716937,FFF,2013J,url,23.0,23.0
716938,FFF,2013J,url,23.0,23.0
716939,FFF,2013J,url,23.0,23.0
716940,FFF,2013J,url,23.0,23.0
716941,FFF,2013J,url,23.0,23.0
716942,FFF,2013J,url,24.0,24.0
716943,FFF,2013J,url,25.0,25.0
716944,FFF,2013J,url,25.0,25.0
716945,FFF,2013J,url,25.0,25.0
716946,FFF,2013J,url,26.0,26.0
716947,FFF,2013J,url,26.0,26.0
716948,FFF,2013J,url,26.0,26.0
716949,FFF,2013J,url,26.0,26.0
716950,FFF,2013J,url,27.0,27.0
716951,FFF,2013J,url,27.0,27.0
716952,FFF,2013J,url,27.0,27.0
716953,FFF,2013J,url,27.0,27.0
716954,FFF,2013J,url,27.0,27.0
716955,FFF,2013J,url,27.0,27.0
716956,FFF,2013J,url,27.0,27.0
716957,FFF,2013J,url,27.0,27.0
716958,FFF,2013J,url,28.0,28.0
716959,FFF,2013J,url,28.0,28.0
716960,FFF,2013J,url,28.0,28.0
716961,FFF,2013J,url,28.0,28.0
716962,FFF,2013J,url,28.0,28.0
716963,FFF,2013J,url,28.0,28.0
716966,FFF,2013J,url,,
716967,FFF,2013J,url,,
716968,FFF,2013J,url,,
716969,FFF,2013J,url,,
716970,FFF,2013J,url,,
716971,FFF,2013J,url,,
716972,FFF,2013J,url,,
716973,FFF,2013J,url,,
716974,FFF,2013J,oucollaborate,,
716975,FFF,2013J,oucollaborate,,
716976,FFF,2013J,oucollaborate,,
716977,FFF,2013J,oucollaborate,,
716978,FFF,2013J,oucollaborate,,
716979,FFF,2013J,oucollaborate,,
716980,FFF,2013J,oucollaborate,,
716981,FFF,2013J,oucollaborate,,
716982,FFF,2013J,oucollaborate,,
716983,FFF,2013J,oucollaborate,,
716984,FFF,2013J,oucollaborate,,
716985,FFF,2013J,oucollaborate,,
716986,FFF,2013J,oucollaborate,,
716987,FFF,2013J,oucollaborate,,
716988,FFF,2013J,oucollaborate,,
716989,FFF,2013J,oucollaborate,,
716990,FFF,2013J,dualpane,7.0,7.0
716991,FFF,2013J,dualpane,,
716992,FFF,2013J,dualpane,9.0,9.0
716993,FFF,2013J,dualpane,,
716994,FFF,2013J,dualpane,,
716995,FFF,2013J,dualpane,5.0,5.0
717013,FFF,2013J,dataplus,,
717014,FFF,2013J,dataplus,,
717015,FFF,2013J,dataplus,,
717016,FFF,2013J,dataplus,,
717017,FFF,2013J,dataplus,20.0,20.0
729671,CCC,2014B,homepage,,
729673,CCC,2014B,forumng,,
729674,CCC,2014B,forumng,,
729676,CCC,2014B,forumng,,
729677,CCC,2014B,forumng,,
729678,CCC,2014B,forumng,,
729680,CCC,2014B,forumng,,
729682,CCC,2014B,forumng,,
729683,CCC,2014B,forumng,,
729779,CCC,2014B,quiz,,
729780,CCC,2014B,quiz,,
729781,CCC,2014B,quiz,,
729782,CCC,2014B,quiz,,
729783,CCC,2014B,quiz,,
729784,CCC,2014B,quiz,,
729785,CCC,2014B,quiz,,
729786,CCC,2014B,quiz,,
729787,CCC,2014B,quiz,,
729788,CCC,2014B,quiz,,
729789,CCC,2014B,quiz,,
729790,CCC,2014B,quiz,,
729791,CCC,2014B,quiz,,
729792,CCC,2014B,quiz,,
729793,CCC,2014B,quiz,,
729794,CCC,2014B,quiz,,
729795,CCC,2014B,page,,
729796,CCC,2014B,page,,
729797,CCC,2014B,oucontent,1.0,2.0
729798,CCC,2014B,oucontent,,
729799,CCC,2014B,oucontent,,
729800,CCC,2014B,oucontent,,
729801,CCC,2014B,oucontent,,
729802,CCC,2014B,oucontent,,
729803,CCC,2014B,oucontent,,
729804,CCC,2014B,oucontent,,
729805,CCC,2014B,oucontent,,
729806,CCC,2014B,oucontent,,
729807,CCC,2014B,oucontent,,
729808,CCC,2014B,oucontent,,
729809,CCC,2014B,oucontent,,
729810,CCC,2014B,oucontent,8.0,9.0
729811,CCC,2014B,oucontent,,
729812,CCC,2014B,oucontent,,
729813,CCC,2014B,oucontent,5.0,7.0
729815,CCC,2014B,oucontent,,
729816,CCC,2014B,oucontent,,
729817,CCC,2014B,oucontent,,
729818,CCC,2014B,oucontent,,
729819,CCC,2014B,oucontent,1.0,2.0
729820,CCC,2014B,oucontent,,
729821,CCC,2014B,oucontent,,
729822,CCC,2014B,oucontent,,
729823,CCC,2014B,oucontent,,
729824,CCC,2014B,oucontent,,
729825,CCC,2014B,oucontent,,
729826,CCC,2014B,oucontent,,
729827,CCC,2014B,oucontent,,
729828,CCC,2014B,oucontent,,
729829,CCC,2014B,oucontent,,
729830,CCC,2014B,oucontent,,
729831,CCC,2014B,oucontent,,
729833,CCC,2014B,oucontent,,
729834,CCC,2014B,oucontent,,
729835,CCC,2014B,oucontent,,
729836,CCC,2014B,oucontent,,
729837,CCC,2014B,oucontent,,
729838,CCC,2014B,oucontent,,
729839,CCC,2014B,oucontent,,
729840,CCC,2014B,oucontent,,
729841,CCC,2014B,oucontent,,
729842,CCC,2014B,oucontent,,
729843,CCC,2014B,oucontent,,
729844,CCC,2014B,oucontent,3.0,4.0
729845,CCC,2014B,oucontent,,
730006,CCC,2014B,subpage,,
730007,CCC,2014B,subpage,,
730008,CCC,2014B,subpage,,
730010,CCC,2014B,subpage,,
730011,CCC,2014B,subpage,,
730012,CCC,2014B,subpage,,
730013,CCC,2014B,subpage,,
730014,CCC,2014B,subpage,,
730015,CCC,2014B,subpage,,
730016,CCC,2014B,subpage,,
730017,CCC,2014B,subpage,,
730018,CCC,2014B,subpage,,
730019,CCC,2014B,subpage,,
730020,CCC,2014B,subpage,,
730021,CCC,2014B,subpage,,
730022,CCC,2014B,subpage,,
730023,CCC,2014B,subpage,,
730024,CCC,2014B,subpage,,
730025,CCC,2014B,subpage,,
730027,CCC,2014B,subpage,,
730028,CCC,2014B,subpage,,
730029,CCC,2014B,subpage,,
730030,CCC,2014B,subpage,,
730031,CCC,2014B,subpage,,
730032,CCC,2014B,subpage,,
730033,CCC,2014B,subpage,,
730034,CCC,2014B,subpage,,
730035,CCC,2014B,subpage,,
730037,CCC,2014B,resource,,
730038,CCC,2014B,resource,,
730039,CCC,2014B,resource,,
730040,CCC,2014B,resource,,
730041,CCC,2014B,resource,,
730042,CCC,2014B,resource,,
730043,CCC,2014B,resource,,
730044,CCC,2014B,resource,,
730045,CCC,2014B,resource,,
730046,CCC,2014B,resource,,
730047,CCC,2014B,resource,,
730048,CCC,2014B,resource,,
730049,CCC,2014B,resource,,
730050,CCC,2014B,resource,,
730051,CCC,2014B,resource,,
730052,CCC,2014B,resource,,
730053,CCC,2014B,resource,,
730054,CCC,2014B,resource,,
730057,CCC,2014B,resource,,
730059,CCC,2014B,resource,,
730060,CCC,2014B,resource,,
730061,CCC,2014B,resource,,
730062,CCC,2014B,resource,,
730063,CCC,2014B,resource,,
730064,CCC,2014B,resource,,
730065,CCC,2014B,resource,,
730066,CCC,2014B,resource,,
730067,CCC,2014B,resource,,
730068,CCC,2014B,resource,,
730069,CCC,2014B,resource,,
730070,CCC,2014B,resource,,
730071,CCC,2014B,resource,,
730072,CCC,2014B,resource,,
730073,CCC,2014B,resource,,
730074,CCC,2014B,resource,,
730075,CCC,2014B,resource,,
730076,CCC,2014B,resource,,
730077,CCC,2014B,resource,,
730078,CCC,2014B,resource,,
730079,CCC,2014B,resource,,
730080,CCC,2014B,resource,,
730081,CCC,2014B,resource,,
730082,CCC,2014B,resource,,
730083,CCC,2014B,resource,,
730084,CCC,2014B,resource,,
730085,CCC,2014B,resource,,
730086,CCC,2014B,resource,,
730087,CCC,2014B,resource,,
730088,CCC,2014B,resource,,
730089,CCC,2014B,resource,,
730090,CCC,2014B,resource,,
730091,CCC,2014B,resource,,
730092,CCC,2014B,resource,,
730093,CCC,2014B,resource,,
730094,CCC,2014B,resource,,
730095,CCC,2014B,resource,,
730096,CCC,2014B,resource,,
730097,CCC,2014B,resource,,
730098,CCC,2014B,resource,,
730099,CCC,2014B,resource,,
730100,CCC,2014B,resource,,
730101,CCC,2014B,resource,,
730102,CCC,2014B,resource,,
730103,CCC,2014B,resource,,
730104,CCC,2014B,resource,,
730105,CCC,2014B,resource,,
730106,CCC,2014B,resource,,
730107,CCC,2014B,resource,,
730108,CCC,2014B,resource,,
730109,CCC,2014B,resource,,
730110,CCC,2014B,resource,,
730111,CCC,2014B,resource,,
730112,CCC,2014B,resource,,
730113,CCC,2014B,resource,,
730114,CCC,2014B,resource,,
